root_id	group	message_depth	message_id	from	to	date	subject	message_body	nchar_fulltext	nchar_body	nchar_log	nchar_code	nchar_quot
<20040406160625.GD17476@localhost>	gmane.comp.video.transcode.user	1	<s0x6MPXvk4djhHUx@example.com>	EnXodLYZwVdtCJSv@example.com		2004-04-06 19:06:29+02:00	Re: Transcoding from v4l2 device to VCD	"<gmane_tag_quotation> :-)

The saa7134 has bitten you. I assume you record audio from the v4l2 as
well?

Use this: transcode -x v4l2,v4l2 -V -i /dev/video0 -p /dev/dsp1 -y raw
-o test -u 128 -e 32000

And don't worry, without any encoding even a pentium II can manage to
keep up with 352x288, it's only PCI DMA.

If this also gives low frame rates, consider exporting not raw data, but
e.g. mpeg4, mpeg2 or mjpeg. Your harddisk might be the limiting factor.
Also if you you use ""raw"" you really don't know what you will get from
the saa7134... At least use yuv4mpeg or similar.

 <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1362	634	0	0	644
<20040406160625.GD17476@localhost>	gmane.comp.video.transcode.user	2	<20040406181557.GA20676@localhost>	FRUltbEW3ZsZ5/sj@example.com		2004-04-06 14:15:57-04:00	Re: Transcoding from v4l2 device to VCD	"<gmane_tag_quotation_marker> <gmane_tag_quotation> I wasn't before.  I did try passing oss=1 to the saa7134 module and
using /dev/dsp2 instead, with the same results.

 <gmane_tag_quotation> One would hope that this machine would keep up, but there must be
another reason for it being so slow.  Here's another attempt, using
your suggestions:

 <gmane_tag_log_data> Same result.  It doesn't keep up and it runs out of buffers
after about 30 secs.  The file is 115MB, so that means about
3.8MB/sec, which should be fine.

Any other suggestions?
 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	3540	679	1808	0	1037
<20040406160625.GD17476@localhost>	gmane.comp.video.transcode.user	3	<XUYlpMH34bbJdc3w@example.com>	EnXodLYZwVdtCJSv@example.com		2004-04-06 21:32:06+02:00	Re: Transcoding from v4l2 device to VCD	"<gmane_tag_quotation> Are you shure that /dev/dsp2 is the saa7134?

 <gmane_tag_quotation> You might try shutting the buffer check off, but that probably won't
help ;-)

 <gmane_tag_quotation> I tried your command line (with -p /dev/dsp because that's the saa7134
in my system) and it runs like a charm.

What does the status line say? (n fps, (x|y|z)) Notably if x, y or z
become over 16, you're generally in trouble.

 <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	939	475	0	0	426
<dixvxQTiYI/EeQpR@example.com>	gmane.network.nagios.user	0	<dixvxQTiYI/EeQpR@example.com>	hzqjOAyUP5zaUGdr@example.com		2005-11-01 08:09:13-06:00	NRPE unable to read output	"Ok guys I'm at the end of my rope, on a previous installation this 
worked without a problem.  NRPE is telling me it can't read the output 
from a remote host, however I can get valid input and get the NRPE 
version locally and remotely and run the command locally and remotely.  
When it runs from the NRPE daemon it can't read its output..... any ideas?

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	998	487	0	0	0
<dixvxQTiYI/EeQpR@example.com>	gmane.network.nagios.user	1	<001401c5def7$c23f3da0$620a010a@GRAPEAPE>	RxbFdBGTminMix38@example.com		2005-11-01 10:20:14-05:00	RE: NRPE unable to read output	"<gmane_tag_salutation> When I've run into this it's had to do with permission problems. I.e., root
can run the plugin fine, but the nagios user can't. I've had to add a sticky
bit to some of the custom plugins I've written in order to correct this. 

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> Ok guys I'm at the end of my rope, on a previous installation this 
worked without a problem.  NRPE is telling me it can't read the output 
from a remote host, however I can get valid input and get the NRPE 
version locally and remotely and run the command locally and remotely.  
When it runs from the NRPE daemon it can't read its output..... any ideas?

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> any issue. 
 <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2119	964	0	0	27
<dixvxQTiYI/EeQpR@example.com>	gmane.network.nagios.user	2	<uPXLgb9+B8PHv+Xc@example.com>	Qm6JWVx1qPUlLdDJ@example.com		2005-11-01 21:35:15+01:00	Re: NRPE unable to read output	"<gmane_tag_quotation_marker> <gmane_tag_quotation> I'll assume you mean the suid bit. The sticky bit is something else 
entirely. I can't imagine why people keep mixing them up.

For the archive; The suid bit won't work on scripts, because the binary 
parsing the script will just act like a program reading a really magical 
configuration file.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1358	517	0	0	270
<dixvxQTiYI/EeQpR@example.com>	gmane.network.nagios.user	3	<004701c5df25$cdb396d0$620a010a@GRAPEAPE>	RxbFdBGTminMix38@example.com		2005-11-01 15:49:50-05:00	RE: NRPE unable to read output	"My bad. Yes, I meant the suid bit. When I have a shell script that calls
root only executables, such as ""raidctl"" on Solaris, I need to set the suid
bit in order to allow the nagios user to run the script. I'm not sure you
say it won't work on scripts, it seems to work fine with mine. Perhaps we
are referring to two different things.

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_personal_signature> <gmane_tag_inline_headers> <gmane_tag_quotation_marker> <gmane_tag_quotation> I'll assume you mean the suid bit. The sticky bit is something else 
entirely. I can't imagine why people keep mixing them up.

For the archive; The suid bit won't work on scripts, because the binary 
parsing the script will just act like a program reading a really magical 
configuration file.

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> any issue. 
 <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	2587	1138	0	0	297
<dixvxQTiYI/EeQpR@example.com>	gmane.network.nagios.user	4	<5sQ3BnmF29fMo2r3@example.com>	Qm6JWVx1qPUlLdDJ@example.com		2005-11-01 22:01:59+01:00	Re: NRPE unable to read output	"<gmane_tag_quotation_marker> <gmane_tag_quotation> Can't speak for Solaris, but given how the invocation goes it really 
should be impossible without some kernel trickery or a suid /bin/sh 
(which is actually not necessarily as unsafe as it sounds).

 <gmane_tag_visual_separator> <gmane_tag_personal_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	1362	421	0	0	370
<02db01c88a39$e41faff0$0300a8c0@gx60>	gmane.plants.sansevieria.collectors	0	<02db01c88a39$e41faff0$0300a8c0@gx60>	Fc9ba4a8QWAi/pMI@example.com	pDDKA0fOpWpYm9Mx@example.com	2008-03-19 23:24:21-04:00	Re: [Sansevierias] my golden hahnii asahi	"<gmane_tag_salutation> this has got to be 'Futura Aurea', since i now know the size..... it's too big for a 'Hahnii'

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_inline_headers>   Hi all.... Thank you for comments....  :)
  Joe, my sans is 23-25cm in length and 6-7cm in width. Is it match to S. t. Morgenstern's futura aurea? 

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_salutation>     That's very lovely plant. 
 <gmane_tag_log_data> <gmane_tag_tabular> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> <gmane_tag_salutation>     Several days ago Sylvi sent us her golden hahnii asahi picture. Today, this is mine. It's a little bit different from Sylvi's. I still don't know if asahi is the correct name for this sans or not, but I hope you all enjoy this one coz for me, it's beautiful whatever its name :) 

 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_quotation> <gmane_tag_visual_separator>   Looking for last minute shopping deals? Find them fast with Yahoo! Search.

   


 <gmane_tag_visual_separator>   No virus found in this incoming message.
 <gmane_tag_mua_signature> <gmane_tag_tabular>"	2502	1186	88	0	487
<02db01c88a39$e41faff0$0300a8c0@gx60>	gmane.plants.sansevieria.collectors	1	<NR3LP7uza7GsvfoL@example.com>	0vHosOzTM+5wHw6j@example.com	qpX5MR8gUqO3oKni@example.com	2008-03-20 13:05:20-05:00	[Sansevierias] OT- Think Spring...	"<gmane_tag_salutation> Well up here in the frozen Tundra, we're expecting somewhere about 6 inches of ""slizzle"" (that's a new phrase for the state between snow and drizzle) also called ""heart attack snow"" cause it makes the roads so slipperly.
 
And to think I'm going to try to spread compost and mulch in less than two weeks...
 
I'm changing jobs and have a week off in-between.  Just wish I had timed it for a little later in the year!
 
Don't know about any of you, but I am DONE with winter!!!
 
 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_personal_signature>"	711	608	0	0	0
<02db01c88a39$e41faff0$0300a8c0@gx60>	gmane.plants.sansevieria.collectors	2	</8EUIRrU4TeRb5so@example.com>	F7J8kdtEZpugVPv4@example.com	pDDKA0fOpWpYm9Mx@example.com	2008-03-21 21:00:24-04:00	Re: [Sansevierias] OT- Think Spring...	"Well, we're supposed to get a little snow tonight, here in Harrisburg PA
with ""a slushly accumulation of less than one inch"".  However, the lows
predicted for the next several days are hovering just around 32º.  The sans
all seem to be recognizing the lengthening days, with new growth started on
quite a few of them.  Unfortunately, a lot of them are being damaged by the
cats who want to lie in the same small amount of sun that I have available
for the plants.  Oh well, everything's a trade-off until I can live in a
glass house!

     Here's a picture of Selena lying in the tray with some of the sans.
Also, here are two pictures of what I bought on eBay as S. suffruticosa that
is preparing to bloom.  The flower stalk is about 3 1/2"" high and the
longest leaf on the left is about 5 3/4 "" long.  Spring is coming - hurrah!!

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_quotation>"	1638	904	0	0	799
<02db01c88a39$e41faff0$0300a8c0@gx60>	gmane.plants.sansevieria.collectors	3	<QkRjZeLhXOf5dldT@example.com>	OPb9k9qTNPrUdcej@example.com	pDDKA0fOpWpYm9Mx@example.com	2008-03-23 19:18:00-04:00	Re: [Sansevierias] OT- Think Spring...	"Selena is beautiful, lol, and your plants look GREAT. :-)

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> Well, we're supposed to get a little snow tonight, here in Harrisburg PA with ""a slushly accumulation of less than one inch"".  However, the lows predicted for the next several days are hovering just around 32º.  The sans all seem to be recognizing the lengthening days, with new growth started on quite a few of them.  Unfortunately, a lot of them are being damaged by the cats who want to lie in the same small amount of sun that I have available for the plants.  Oh well, everything's a trade-off until I can live in a glass house!  

 

     Here's a picture of Selena lying in the tray with some of the sans.  Also, here are two pictures of what I bought on eBay as S. suffruticosa that is preparing to bloom.  The flower stalk is about 3 1/2"" high and the longest leaf on the left is about 5 3/4 "" long.  Spring is coming - hurrah!!

 

 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_salutation> Well up here in the frozen Tundra, we're expecting somewhere about 6 inches of ""slizzle"" (that's a new phrase for the state between snow and drizzle) also called ""heart attack snow"" cause it makes the roads so slipperly.
 
And to think I'm going to try to spread compost and mulch in less than two weeks...
 
I'm changing jobs and have a week off in-between.  Just wish I had timed it for a little later in the year!
 
Don't know about any of you, but I am DONE with winter!!!
 
 <gmane_tag_closing> Watch ""Cause Effect,"" a show about real people making a real difference. Learn more. 













 


 <gmane_tag_log_data>"	1868	1675	54	0	119
<02db01c88a39$e41faff0$0300a8c0@gx60>	gmane.plants.sansevieria.collectors	4	<QRa8Nhmb8hZubRvV@example.com>	loQZ0iuEqUe7xjYF@example.com	pDDKA0fOpWpYm9Mx@example.com	2008-03-24 00:42:26+00:00	Re: [Sansevierias] OT- Think Spring...	"They truly do, I had some good daylite hoursto see them yesterday and they are smashing!

 <gmane_tag_closing> typed with some difficulty on my BLACKBERRY
(I'm all thumbs)

 <gmane_tag_quotation_marker> <gmane_tag_inline_headers> Selena is beautiful, lol, and your plants look GREAT. :-)
 
 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_inline_headers> Well, we're supposed to get a little snow tonight, here in Harrisburg PA with ""a slushly accumulation of less than one inch"".  However, the lows predicted for the next several days are hovering just around 32º.  The sans all seem to be recognizing the lengthening days, with new growth started on quite a few of them.  Unfortunately, a lot of them are being damaged by the cats who want to lie in the same small amount of sun that I have available for the plants.  Oh well, everything's a trade-off until I can live in a glass house!  
  
     Here's a picture of Selena lying in the tray with some of the sans.  Also, here are two pictures of what I bought on eBay as S. suffruticosa that is preparing to bloom.  The flower stalk is about 3 1/2"" high and the longest leaf on the left is about 5 3/4 "" long.  Spring is coming - hurrah!! 
  
 <gmane_tag_closing> <gmane_tag_quotation_marker> <gmane_tag_salutation>  Well up here in the frozen Tundra, we're expecting somewhere about 6 inches of ""slizzle"" (that's a new phrase for the state between snow and drizzle) also called ""heart attack snow"" cause it makes the roads so slipperly.
  
 And to think I'm going to try to spread compost and mulch in less than two weeks...
  
 I'm changing jobs and have a week off in-between.  Just wish I had timed it for a little later in the year!
  
 Don't know about any of you, but I am DONE with winter!!!
  
 <gmane_tag_closing> <gmane_tag_visual_separator> <gmane_tag_log_data> [Image Removed]  <http://webmail.aol.com/35304/aol/en-us/Mail/get-attachment.aspx?uid=1.22103174&amp;folder=New+Mail&amp;partId=4> 
 <gmane_tag_log_data> <gmane_tag_visual_separator> <gmane_tag_mua_signature> <gmane_tag_visual_separator> <gmane_tag_mua_signature>"	3611	2107	426	0	180
