,instance_id,label_Act:::Thank you/Welcome,label_Act:::Commit/Agree,label_Act:::Request,label_Act:::Deliver/Informative,label_Act:::Other_merged,label_spam,label_Sender Expectation,root_id,message_id,cleaned_text,batch,split
1512,2_835,0,0,0,0,0,0,0.0,,<PIUerXI4q2qBuEFc@example.com>,"[ANN] librend 0.5 
 Librend is a real-time graphics library for Ruby. It provides a
scenegraph canvas for drawing 3D, 2D and vector graphics with an
event-driven API.

 <tabular>  <tabular> - quite powerful masking system for vector scenes
(http://dark.fhtr.org/textmask.png)
- real-time convolution post filters with GLSL
(http://photos1.blogger.com/blogger/1073/1331/1600/edgedetect.png)
- broken text layout inside polygon
(http://photos1.blogger.com/blogger/1073/1331/1600/text_inside_polygon5.png)
- bunch of other junk
(http://photos1.blogger.com/blogger/1073/1331/1600/2006-03-10.jpg)
  partially works with YARV, threading is evil, curves for faders
(eased, exponential, lambda-defined), one broken test, maybe broken
against non-HEAD rcairo, life is such a joy...)",2,train
1513,2_836,1,0,0,0,0,0,0.0,<f8zXsGB0awfk8r+V@example.com>,<Y7xPE30pvk5JyrCp@example.com>,"Re: Global Contact List 
 I think the part I was missing was where you map the Initial Mail Alias to
the users directory.

~andy/AIM   that part wasn't as easily figured out. 

I got it now, and it does work great!


 <closing>  <quotation>  ",2,train
1514,2_837,0,0,0,1,0,0,0.0,<q4WAq08Y3oUqyRfZ@example.com>,<wENNAKq5UOVl6QN6@example.com>,"Re: building HEAD needs GNU make 
 <quotation> There may be a misunderstanding here: M4 2.0 itself does not need GNU
make to build.  Well, it does, but not because of M4 using Libtool.
Rather because of the brain-dead^W^W^Whelpful-for-development stamp-vcl
updating rules that M4's Makefile.am also has.

Not sure if your comment implied that you knew this or not, so I guess
I should mention this.

 <closing>",2,train
1515,2_838,0,0,1,1,0,0,0.0,<004701c20012$9a6a8a40$0100000a@olivert>,<7j71EeXQ4s6buBaJ@example.com>,"RE: Misc Codec Questions.... 
 <salutation>  <quotation> There is no bit growth, ignoring normalisation constants, and ignoring
the fact that you introduce nonlinearity by rounding/truncating. You can
opt for bit growth if you need linearity. Don't forget your sqrt(2) and
sqrt(2)/2 normalisation factors.

 <quotation> I would hazard a guess that perhaps you aren't taking the cumulative
normalisation factor into account when you are checking for
significance?

 <closing>    ",2,test
1516,2_840,0,0,0,1,0,0,0.0,<dTenathyT3RQ2fyC@example.com>,<yKINR2ORCIlbtbQX@example.com>,"Re: Please wait while loading... - ASSP Version:
	2.0.0(14.00) 
  <quotation> I get the same thing with Safari on Mac OS X 10.4.11.

 <closing>   -OSBC tackles the biggest issue in open source: Open Sourcing the Enterprise
 ",2,train
1517,2_841,0,0,0,1,0,0,0.0,<4818461.1237384008363.JavaMail.jira@moldau>,<4818461.1237384008363.JavaMail.jira@moldau>,"[JIRA] Created: (NXP-3298) OOO Daemon can't start on Windows Platform 
 OOO Daemon can't start on Windows Platform
  <tabular> OOO daemon can't start, on the server I have a popup windows with ""Unable to determine user interface language"", this message generaly occurs when OOo can't access to the user directory profile.
in server.log I can see that :
<CONFIGURATION>
 <log_data> 	random usage count per instance     : 3
	sleeping delay                      : 4
 <log_data> <raw_code> I think this is the / in User installation

In Class ConfigBuilderHelper , the /nxooserver is hard coded, I think this is the problem : http://trac.nuxeo.org/nuxeo/browser/nuxeo_platform/nuxeo-platform-convert/src/main/java/org/nuxeo/ecm/platform/convert/oooserver/ConfigBuilderHelper.java?rev=2129%3A53b02ac15972#L83



      ",2,train
1518,2_843,0,0,0,0,0,1,1.0,,<NhbmwUIPfaslqCjm@example.com>,"GNOME CVS: gnome-python jamesh 
 <tabular> <log_data> <tabular> <log_data> * src/pycorba-orb.c (pycorba_orb_work_pending): add orb method.
 <log_data> <tabular>",2,train
1519,2_844,0,0,1,0,0,0,1.0,<Q1TaCpCxLw0LtCuF@example.com>,<+YmS5z9Mrl+DHf7H@example.com>,"Re: bacula-client only problem 
  <quotation> Bacula cannot does not spawn additional copies. It occasionally spawns a shell 
process, but those go away quickly.  It does start a number of threads, and 
as someone pointed out, these can appear to be additional processes 
especially on 1.36.x where I specifically disable TLS threads which RedHat 
has botched up in 2.4 kernels.

Have you just tried running Bacula?

I'm not a government. Are you a terrorist?

 <quotation>     ("">
  <log_data>  ",2,train
1520,2_846,1,0,0,1,1,0,0.0,,<wD9O/q2CGfNfUCRp@example.com>,"[foss-nepal] Open Source Scrum Tool from Nepal !!! 
 <salutation> FOSS Nepal is very active community and it is great to see people
calling for help and some one response in very short time.

Notification about some new open source tools and other development is
also very helpful to keep myself up to date about open source
development.

Today i want to share about my project saralScrum. It is project
management tool based on Scrum methodology. It is developed using PHP
and MySQL and Symfony framework. It is opensource and totally free. It
will be very helpful for any project manager.

Scrum is one of the best methodology among agile project management
methods. Its real strength is to make all the development and problems
visible to all. It is iterative and incremental based so Scrum
believes in delivering working software in iteration with most
important feature first. So Scrum insures your customer gets product
with high value.

Some features of saralScrum are as follows:
1) Project definition
2) Product backlog definition
3) Release, Sprint definition
4) Sprint backlog definition
5) Release and Sprint burndown chart creation
6) Dashboard to get summary of project status
7) Chat for daily meetings
8) Project member management with privilege definition

Yesterday i have release v0.3.3.

Anyone can download it from http://collaborate.d2labs.org/projects/saralscrum/

I welcome your suggestion and comments.

 <closing>",2,test
1521,2_847,0,0,1,0,0,0,0.0,<JUx8rGz3MCZ4/ObS@example.com>,<JUx8rGz3MCZ4/ObS@example.com>,"Q: Why is inetd disabled? 
 <salutation> Reading 4th ed. printed handbook, it mentions that inetd was disabled 
for security purposes...

Why?  Just out of curiosity and trying to learn more...


 <closing>  ",2,test
1522,2_849,0,1,0,1,1,0,0.0,<TrtFzMmHP3QLf04e@example.com>,<YWDbtNKq9kzqrD7V@example.com>,"Re: How to split multi-layer geotiff images 
  <quotation> <salutation> I don't think GDAL provides a really convenient way of accessing these
multi-images; however, if you know how many directories there are you
can accessing them something like:

  gdal_translate GTIFF_DIR:2:2part.tif out.tif

So, prefix the filename with ""GTIF_DIR:<number>:"".  If <number> is
1 it will get the first directory, 2 for the second, etc.

You can see the dir count with tiffinfo or just try till it fails.

Ideally GDAL would report all the directories (that are no overviews)
as subdatasets but currently it does not.   I you would like to file
an enhancement bug in bugzilla I'll look into doing it at some point.

 <closing>    ",2,train
1523,2_850,0,0,1,1,0,0,1.0,<001801c76809$cf7f9db0$0364a8c0@Allyson>,<AOjx3BncMRXbjJ3K@example.com>,"Re: Fixed Gear 
  <quotation> I wonder why that is? It can't be weight (difference ~10%) or body 
position (studies in biomechanics show little difference in power out). 
Never seen a satisfactory answer on that one, although it is undoubtedly 
true. It's still true for me even if I don't stand up on the upright 
(don't change the body position) - in fact with all that trike training 
I find I prefer climbing seated on an upright.

Intuitively, it always seemed to me that the body takes account of its 
own weight, and only ""feels"" the difference in weight of the _vehicle_, 
not the total weight of vehicle+rider. But I can't see any physical 
mechanism for this.

 <closing> ",2,train
1524,2_851,0,0,1,0,1,0,1.0,,<GFBlVNrRA+EnWhdh@example.com>,"[clug] find-like DNS search 
 Anyone know a DNS search that will look for a hostname
 searching all subdomains for the given name.

Anyone even know how to query a domain for it's subdomains?

ie: dig  -t subdomain   some.domain.with.not.too.many.subdomains?


  There is no perl one line hack
 that a page of java won't do more elegantly.
  ",2,train
1525,2_853,0,0,0,1,0,0,0.0,<i79vefYzwD1NeDev@example.com>,<QMQLmFwtf6CRcBVm@example.com>,"Re: Re: Serving * does not work 
  <quotation> They should be able to deal with such things. And if there is a note in
docs about then I don't see any problem.


 <quotation> Vaclav Haisman

  ",2,train
1526,2_854,0,0,0,0,0,1,1.0,,<qiUabqAjy3L8O0yI@example.com>,"r110894 - trunk/mono/mono/mini 
 <tabular> <log_data> 	* ssa.c:
 <log_data>  <log_data>   ",2,train
1527,2_855,0,0,0,1,0,0,1.0,,<sv2Dfm1qJebNi917@example.com>,"[Unattended] cannot get network card working using Linux boot disk
	4.6 
 <salutation>         I got a Lenovo Desktop, model ThinkCentre  A55 9265-AL4. When I boot
it with unattended linux boot CD 4.6. The network card is not working. I
got, Failed to obtain DHCP lease.

 <log_data>         I am not sure the exact model of the chips of the network card. But
I think it should be Broadcom BCM57xx. From the official site of Broadcom, I
know this chips is using the tg3 driver.

        I can find there is a tg3 driver in
/lib/modules/2.6.10/kernel/drivers/net
        But when I lsmod, it show it is not yet loaded.
 <log_data> network card.

        Here is some more info about the network card.

        lspci
 <log_data> 169a (rev 02)

 <raw_code> <tabular>         Can any one suggest how to fix this problem?
 <closing>    ",2,train
1528,2_856,0,0,0,1,0,0,0.0,,<d2iDIqZxQfx9PJSd@example.com>,"patch applied (packages/base): Use the new Any type for dynamics
	(GHC only) 
    * Use the new Any type for dynamics (GHC only)

 <log_data>",2,train
1529,2_857,0,0,0,1,0,0,0.0,<4kRcnnEv9HYOznsL@example.com>,<op.tb34jkal4anjup@xn--ale-iba>,"Re: download speeds 
 That's because if you search with ""b"" ... you search bittorrent. Read more  
here. http://en.wikipedia.org/wiki/Bittorrent
Basically when you download using bittorrent protocol you also ""have to""  
upload to other peers.
One of those values is upload speed and the other one download speed.

It's different if you download codec, driver ... updates directly from  
server. Then you don't have to upload anything. That's why there is only  
one speed. Download speed.
I hope it's a little bit clearer now. ;-)

  <quotation>  ",2,train
1530,2_859,0,0,0,1,0,0,0.0,<Ya5043M4Wxy7WkPK@example.com>,<1103577850.8626.2.camel@jupiter>,"Re: gtk table + scrolled window: not expanding enough? 
  <quotation> you can have a look at:
http://developer.gnome.org/doc/API/2.0/gtk/GtkWidget.html#gtk-widget-get-child-requisition

 <quotation> for this you can look at:
http://developer.gnome.org/doc/API/2.0/gtk/GtkTable.html#GtkTable-struct

as you can see you can decide if the child can expand, shrink and fill.

 <quotation> hope it helps

 <quotation> GMario",2,val
1531,2_860,0,0,0,1,0,0,0.0,<2dRlN2CuVRn0qB4t@example.com>,<1243500584.11954.7.camel@lrc-lap>,"Re: Text Highlight color 
  <quotation> My bad, it was the first four of Flowchart (which also happen to be
simple geometric shapes, hence the confusion). Actually, it's almost all
of the Flowchart shapes, it's just that the first four are implemented
in C while the rest are .shape-defined.

 <quotation> It's one of those early design decisions that is different in Dia from
many other similar tools.  Objects are not required or expected to allow
editable text within them, and there is no way to attach/detach the
text. Only if they implement it themselves (and that's somewhat complex,
as there is no generic support for the whole resizing thing) can it
happen. That's also why so many objects use text in properties. .shape
objects can have editable text in them, but the way the shape
grows/shrinks is rather primitive.

 <quotation> The Box object is a rectangle, but can be constrained to a square.

 <closing>",2,test
1532,2_861,0,0,0,1,0,0,0.0,<vTb4mJwnX4jxwGlK@example.com>,<Pine.GSO.4.33.0212121527570.4023-100000@sasas1>,"Re: Blanks in static maps 
  <quotation> Sure a new macro:macro_name map could take a postfix parameter name and
expand it at map creation time becoming a static map with a value stored
in a Postfix parameter. Sendmail has a ""macro"" map type...

  ",2,train
1533,2_862,0,0,0,1,0,0,0.0,<59XwTpjOwoI/JmgN@example.com>,<59XwTpjOwoI/JmgN@example.com>,"Offering 12 port GSM PCI cards for Asterisk 
 <salutation> we are selling 12 GSM port PCI cards for Asterisk. Uses ZAP channel driver.
Suitable for GSM call termination or cellular network interconnectivity. The
price is 2900 EUR. One year warranty.

  ",2,train
1534,2_863,0,0,0,1,0,0,0.0,<HPzod5YG5J0revNu@example.com>,<HPzod5YG5J0revNu@example.com>,"server upgrades completed 
 <technical> <tabular> Thanks to Lars Müller and Deryck Hodge, the server
upgrades are complete. Everything should be back to normal
at

* bugzilla.samba.org
* viewcvs.samba.org
 <log_data> Please report any problems that you may notice due
to the upgrades to <wBdRCMGxy1iLLj3h@example.com>.  hanks.

We now return you to your regularly scheduled programs.




 <closing>    <technical>  ",2,train
1535,2_864,0,0,1,0,0,0,1.0,<Ft9NLWhlOL9WOtJ4@example.com>,<Ft9NLWhlOL9WOtJ4@example.com>,"NFS and lost connections 
 <salutation> I customarily mount several (W)LAN NFS shares on my laptop running
Ubuntu (7.10). I try to remember to close any open files and manually
dismount them when I take the laptop off the LAN, but sometimes I
forgot, or the cable falls out, or, if I am using wireless, the
connection momentarily falters. In such cases, something trashes the
